#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321AD0D17
#Date Time: 2025-10-15 17:25:03.300
#Sample rate: 5e+07Hz
#Samples: 4096

DateTime,DIO 1,DIO 2,SPI,DIO  3
2025-10-15 17:25:03.299.997.880,0,1,X,1
2025-10-15 17:25:03.299.997.900,0,1,X,1
2025-10-15 17:25:03.299.997.920,0,1,X,1
2025-10-15 17:25:03.299.997.940,0,1,X,1
2025-10-15 17:25:03.299.997.960,0,1,X,1
2025-10-15 17:25:03.299.997.980,0,1,X,1
2025-10-15 17:25:03.299.998.000,0,1,X,1
2025-10-15 17:25:03.299.998.020,0,1,X,1
2025-10-15 17:25:03.299.998.040,0,1,X,1
2025-10-15 17:25:03.299.998.060,0,1,X,1
2025-10-15 17:25:03.299.998.080,0,1,X,1
2025-10-15 17:25:03.299.998.100,0,1,X,1
2025-10-15 17:25:03.299.998.120,0,1,X,1
2025-10-15 17:25:03.299.998.140,0,1,X,1
2025-10-15 17:25:03.299.998.160,0,1,X,1
2025-10-15 17:25:03.299.998.180,0,1,X,1
2025-10-15 17:25:03.299.998.200,0,1,X,1
2025-10-15 17:25:03.299.998.220,0,1,X,1
2025-10-15 17:25:03.299.998.240,0,1,X,1
2025-10-15 17:25:03.299.998.260,0,1,X,1
2025-10-15 17:25:03.299.998.280,0,1,X,1
2025-10-15 17:25:03.299.998.300,0,1,X,1
2025-10-15 17:25:03.299.998.320,0,1,X,1
2025-10-15 17:25:03.299.998.340,0,1,X,1
2025-10-15 17:25:03.299.998.360,0,1,X,1
2025-10-15 17:25:03.299.998.380,0,1,X,1
2025-10-15 17:25:03.299.998.400,0,1,X,1
2025-10-15 17:25:03.299.998.420,0,1,X,1
2025-10-15 17:25:03.299.998.440,0,1,X,1
2025-10-15 17:25:03.299.998.460,0,1,X,1
2025-10-15 17:25:03.299.998.480,0,1,X,1
2025-10-15 17:25:03.299.998.500,0,1,X,1
2025-10-15 17:25:03.299.998.520,0,1,X,1
2025-10-15 17:25:03.299.998.540,0,1,X,1
2025-10-15 17:25:03.299.998.560,0,1,X,1
2025-10-15 17:25:03.299.998.580,0,1,X,1
2025-10-15 17:25:03.299.998.600,0,1,X,1
2025-10-15 17:25:03.299.998.620,0,1,X,1
2025-10-15 17:25:03.299.998.640,0,1,X,1
2025-10-15 17:25:03.299.998.660,0,1,X,1
2025-10-15 17:25:03.299.998.680,0,1,X,1
2025-10-15 17:25:03.299.998.700,0,1,X,1
2025-10-15 17:25:03.299.998.720,0,1,X,1
2025-10-15 17:25:03.299.998.740,0,1,X,1
2025-10-15 17:25:03.299.998.760,0,1,X,1
2025-10-15 17:25:03.299.998.780,0,1,X,1
2025-10-15 17:25:03.299.998.800,0,1,X,1
2025-10-15 17:25:03.299.998.820,0,1,X,1
2025-10-15 17:25:03.299.998.840,0,1,X,1
2025-10-15 17:25:03.299.998.860,0,1,X,1
2025-10-15 17:25:03.299.998.880,0,1,X,1
2025-10-15 17:25:03.299.998.900,0,1,X,1
2025-10-15 17:25:03.299.998.920,0,1,X,1
2025-10-15 17:25:03.299.998.940,0,1,X,1
2025-10-15 17:25:03.299.998.960,0,1,X,1
2025-10-15 17:25:03.299.998.980,0,1,X,1
2025-10-15 17:25:03.299.999.000,0,1,X,1
2025-10-15 17:25:03.299.999.020,0,1,X,1
2025-10-15 17:25:03.299.999.040,0,1,X,1
2025-10-15 17:25:03.299.999.060,0,1,X,1
2025-10-15 17:25:03.299.999.080,0,1,X,1
2025-10-15 17:25:03.299.999.100,0,1,X,1
2025-10-15 17:25:03.299.999.120,0,1,X,1
2025-10-15 17:25:03.299.999.140,0,1,X,1
2025-10-15 17:25:03.299.999.160,0,1,X,1
2025-10-15 17:25:03.299.999.180,0,1,X,1
2025-10-15 17:25:03.299.999.200,0,1,X,1
2025-10-15 17:25:03.299.999.220,0,1,X,1
2025-10-15 17:25:03.299.999.240,0,1,X,1
2025-10-15 17:25:03.299.999.260,0,1,X,1
2025-10-15 17:25:03.299.999.280,0,1,X,1
2025-10-15 17:25:03.299.999.300,0,1,X,1
2025-10-15 17:25:03.299.999.320,0,1,X,1
2025-10-15 17:25:03.299.999.340,0,1,X,1
2025-10-15 17:25:03.299.999.360,0,1,X,1
2025-10-15 17:25:03.299.999.380,0,1,X,1
2025-10-15 17:25:03.299.999.400,0,1,X,1
2025-10-15 17:25:03.299.999.420,0,1,X,1
2025-10-15 17:25:03.299.999.440,0,1,X,1
2025-10-15 17:25:03.299.999.460,0,1,X,1
2025-10-15 17:25:03.299.999.480,0,1,X,1
2025-10-15 17:25:03.299.999.500,0,1,X,1
2025-10-15 17:25:03.299.999.520,0,1,X,1
2025-10-15 17:25:03.299.999.540,0,1,X,1
2025-10-15 17:25:03.299.999.560,0,1,X,1
2025-10-15 17:25:03.299.999.580,0,1,X,1
2025-10-15 17:25:03.299.999.600,0,1,X,1
2025-10-15 17:25:03.299.999.620,0,1,X,1
2025-10-15 17:25:03.299.999.640,0,1,X,1
2025-10-15 17:25:03.299.999.660,0,1,X,1
2025-10-15 17:25:03.299.999.680,0,1,X,1
2025-10-15 17:25:03.299.999.700,0,1,X,1
2025-10-15 17:25:03.299.999.720,0,1,X,1
2025-10-15 17:25:03.299.999.740,0,1,X,1
2025-10-15 17:25:03.299.999.760,0,1,X,1
2025-10-15 17:25:03.299.999.780,0,1,X,1
2025-10-15 17:25:03.299.999.800,0,1,X,1
2025-10-15 17:25:03.299.999.820,0,1,X,1
2025-10-15 17:25:03.299.999.840,0,1,X,1
2025-10-15 17:25:03.299.999.860,0,1,X,1
2025-10-15 17:25:03.299.999.880,0,1,X,1
2025-10-15 17:25:03.299.999.900,0,1,X,1
2025-10-15 17:25:03.299.999.920,0,1,X,1
2025-10-15 17:25:03.299.999.940,0,1,X,1
2025-10-15 17:25:03.299.999.960,0,1,X,1
2025-10-15 17:25:03.299.999.980,0,1,X,1
2025-10-15 17:25:03.300.000.000,0,1,X,0
2025-10-15 17:25:03.300.000.020,0,1,X,0
2025-10-15 17:25:03.300.000.040,0,1,X,0
2025-10-15 17:25:03.300.000.060,0,1,X,0
2025-10-15 17:25:03.300.000.080,0,1,X,0
2025-10-15 17:25:03.300.000.100,0,1,X,0
2025-10-15 17:25:03.300.000.120,0,1,X,0
2025-10-15 17:25:03.300.000.140,0,1,X,0
2025-10-15 17:25:03.300.000.160,0,1,X,0
2025-10-15 17:25:03.300.000.180,0,1,X,0
2025-10-15 17:25:03.300.000.200,0,1,X,0
2025-10-15 17:25:03.300.000.220,0,1,X,0
2025-10-15 17:25:03.300.000.240,0,1,X,0
2025-10-15 17:25:03.300.000.260,0,1,X,0
2025-10-15 17:25:03.300.000.280,0,1,X,0
2025-10-15 17:25:03.300.000.300,0,1,X,0
2025-10-15 17:25:03.300.000.320,0,1,X,0
2025-10-15 17:25:03.300.000.340,0,1,X,0
2025-10-15 17:25:03.300.000.360,0,1,X,0
2025-10-15 17:25:03.300.000.380,0,1,X,0
2025-10-15 17:25:03.300.000.400,0,1,X,0
2025-10-15 17:25:03.300.000.420,0,1,X,0
2025-10-15 17:25:03.300.000.440,0,1,X,0
2025-10-15 17:25:03.300.000.460,0,1,X,0
2025-10-15 17:25:03.300.000.480,0,1,X,0
2025-10-15 17:25:03.300.000.500,0,1,X,0
2025-10-15 17:25:03.300.000.520,0,1,X,0
2025-10-15 17:25:03.300.000.540,0,1,X,0
2025-10-15 17:25:03.300.000.560,0,1,X,0
2025-10-15 17:25:03.300.000.580,0,1,X,0
2025-10-15 17:25:03.300.000.600,0,1,X,0
2025-10-15 17:25:03.300.000.620,0,1,X,0
2025-10-15 17:25:03.300.000.640,0,1,X,0
2025-10-15 17:25:03.300.000.660,0,1,X,0
2025-10-15 17:25:03.300.000.680,0,1,X,0
2025-10-15 17:25:03.300.000.700,0,1,X,0
2025-10-15 17:25:03.300.000.720,0,1,X,0
2025-10-15 17:25:03.300.000.740,0,1,X,0
2025-10-15 17:25:03.300.000.760,0,1,X,0
2025-10-15 17:25:03.300.000.780,0,1,X,0
2025-10-15 17:25:03.300.000.800,0,1,X,0
2025-10-15 17:25:03.300.000.820,0,1,X,0
2025-10-15 17:25:03.300.000.840,0,1,X,0
2025-10-15 17:25:03.300.000.860,0,1,X,0
2025-10-15 17:25:03.300.000.880,0,1,X,0
2025-10-15 17:25:03.300.000.900,0,1,X,0
2025-10-15 17:25:03.300.000.920,0,1,X,0
2025-10-15 17:25:03.300.000.940,0,1,X,0
2025-10-15 17:25:03.300.000.960,0,1,X,0
2025-10-15 17:25:03.300.000.980,0,1,X,0
2025-10-15 17:25:03.300.001.000,0,1,X,0
2025-10-15 17:25:03.300.001.020,0,1,X,0
2025-10-15 17:25:03.300.001.040,0,1,X,0
2025-10-15 17:25:03.300.001.060,0,1,X,0
2025-10-15 17:25:03.300.001.080,0,1,X,0
2025-10-15 17:25:03.300.001.100,0,1,X,0
2025-10-15 17:25:03.300.001.120,0,1,X,0
2025-10-15 17:25:03.300.001.140,0,1,X,0
2025-10-15 17:25:03.300.001.160,0,1,X,0
2025-10-15 17:25:03.300.001.180,0,0,X,0
2025-10-15 17:25:03.300.001.200,0,0,X,0
2025-10-15 17:25:03.300.001.220,0,0,X,0
2025-10-15 17:25:03.300.001.240,0,0,X,0
2025-10-15 17:25:03.300.001.260,0,0,X,0
2025-10-15 17:25:03.300.001.280,0,0,X,0
2025-10-15 17:25:03.300.001.300,0,0,X,0
2025-10-15 17:25:03.300.001.320,0,0,X,0
2025-10-15 17:25:03.300.001.340,0,0,X,0
2025-10-15 17:25:03.300.001.360,0,0,X,0
2025-10-15 17:25:03.300.001.380,0,0,X,0
2025-10-15 17:25:03.300.001.400,0,0,X,0
2025-10-15 17:25:03.300.001.420,0,0,X,0
2025-10-15 17:25:03.300.001.440,0,0,X,0
2025-10-15 17:25:03.300.001.460,0,0,X,0
2025-10-15 17:25:03.300.001.480,0,0,X,0
2025-10-15 17:25:03.300.001.500,0,0,X,0
2025-10-15 17:25:03.300.001.520,0,0,X,0
2025-10-15 17:25:03.300.001.540,0,0,X,0
2025-10-15 17:25:03.300.001.560,0,0,X,0
2025-10-15 17:25:03.300.001.580,0,0,X,0
2025-10-15 17:25:03.300.001.600,0,0,X,0
2025-10-15 17:25:03.300.001.620,0,0,X,0
2025-10-15 17:25:03.300.001.640,0,0,X,0
2025-10-15 17:25:03.300.001.660,0,0,X,0
2025-10-15 17:25:03.300.001.680,0,1,h43000035,0
2025-10-15 17:25:03.300.001.700,0,1,h43000035,0
2025-10-15 17:25:03.300.001.720,0,1,h43000035,0
2025-10-15 17:25:03.300.001.740,0,1,h43000035,0
2025-10-15 17:25:03.300.001.760,0,1,h43000035,0
2025-10-15 17:25:03.300.001.780,0,1,h43000035,0
2025-10-15 17:25:03.300.001.800,0,1,h43000035,0
2025-10-15 17:25:03.300.001.820,0,1,h43000035,0
2025-10-15 17:25:03.300.001.840,0,1,h43000035,0
2025-10-15 17:25:03.300.001.860,0,1,h43000035,0
2025-10-15 17:25:03.300.001.880,0,1,h43000035,0
2025-10-15 17:25:03.300.001.900,0,1,h43000035,0
2025-10-15 17:25:03.300.001.920,0,1,h43000035,0
2025-10-15 17:25:03.300.001.940,0,1,h43000035,0
2025-10-15 17:25:03.300.001.960,0,1,h43000035,0
2025-10-15 17:25:03.300.001.980,0,1,h43000035,0
2025-10-15 17:25:03.300.002.000,0,1,h43000035,0
2025-10-15 17:25:03.300.002.020,0,1,h43000035,0
2025-10-15 17:25:03.300.002.040,0,1,h43000035,0
2025-10-15 17:25:03.300.002.060,0,1,h43000035,0
2025-10-15 17:25:03.300.002.080,0,1,h43000035,0
2025-10-15 17:25:03.300.002.100,0,1,h43000035,0
2025-10-15 17:25:03.300.002.120,0,1,h43000035,0
2025-10-15 17:25:03.300.002.140,0,1,h43000035,0
2025-10-15 17:25:03.300.002.160,0,1,h43000035,0
2025-10-15 17:25:03.300.002.180,1,0,h43000035,0
2025-10-15 17:25:03.300.002.200,1,0,h43000035,0
2025-10-15 17:25:03.300.002.220,1,0,h43000035,0
2025-10-15 17:25:03.300.002.240,1,0,h43000035,0
2025-10-15 17:25:03.300.002.260,1,0,h43000035,0
2025-10-15 17:25:03.300.002.280,1,0,h43000035,0
2025-10-15 17:25:03.300.002.300,1,0,h43000035,0
2025-10-15 17:25:03.300.002.320,1,0,h43000035,0
2025-10-15 17:25:03.300.002.340,1,0,h43000035,0
2025-10-15 17:25:03.300.002.360,1,0,h43000035,0
2025-10-15 17:25:03.300.002.380,1,0,h43000035,0
2025-10-15 17:25:03.300.002.400,1,0,h43000035,0
2025-10-15 17:25:03.300.002.420,1,0,h43000035,0
2025-10-15 17:25:03.300.002.440,1,0,h43000035,0
2025-10-15 17:25:03.300.002.460,1,0,h43000035,0
2025-10-15 17:25:03.300.002.480,1,0,h43000035,0
2025-10-15 17:25:03.300.002.500,1,0,h43000035,0
2025-10-15 17:25:03.300.002.520,1,0,h43000035,0
2025-10-15 17:25:03.300.002.540,1,0,h43000035,0
2025-10-15 17:25:03.300.002.560,1,0,h43000035,0
2025-10-15 17:25:03.300.002.580,1,0,h43000035,0
2025-10-15 17:25:03.300.002.600,1,0,h43000035,0
2025-10-15 17:25:03.300.002.620,1,0,h43000035,0
2025-10-15 17:25:03.300.002.640,1,0,h43000035,0
2025-10-15 17:25:03.300.002.660,1,0,h43000035,0
2025-10-15 17:25:03.300.002.680,1,1,h43000035,0
2025-10-15 17:25:03.300.002.700,1,1,h43000035,0
2025-10-15 17:25:03.300.002.720,1,1,h43000035,0
2025-10-15 17:25:03.300.002.740,1,1,h43000035,0
2025-10-15 17:25:03.300.002.760,1,1,h43000035,0
2025-10-15 17:25:03.300.002.780,1,1,h43000035,0
2025-10-15 17:25:03.300.002.800,1,1,h43000035,0
2025-10-15 17:25:03.300.002.820,1,1,h43000035,0
2025-10-15 17:25:03.300.002.840,1,1,h43000035,0
2025-10-15 17:25:03.300.002.860,1,1,h43000035,0
2025-10-15 17:25:03.300.002.880,1,1,h43000035,0
2025-10-15 17:25:03.300.002.900,1,1,h43000035,0
2025-10-15 17:25:03.300.002.920,1,1,h43000035,0
2025-10-15 17:25:03.300.002.940,1,1,h43000035,0
2025-10-15 17:25:03.300.002.960,1,1,h43000035,0
2025-10-15 17:25:03.300.002.980,1,1,h43000035,0
2025-10-15 17:25:03.300.003.000,1,1,h43000035,0
2025-10-15 17:25:03.300.003.020,1,1,h43000035,0
2025-10-15 17:25:03.300.003.040,1,1,h43000035,0
2025-10-15 17:25:03.300.003.060,1,1,h43000035,0
2025-10-15 17:25:03.300.003.080,1,1,h43000035,0
2025-10-15 17:25:03.300.003.100,1,1,h43000035,0
2025-10-15 17:25:03.300.003.120,1,1,h43000035,0
2025-10-15 17:25:03.300.003.140,1,1,h43000035,0
2025-10-15 17:25:03.300.003.160,1,1,h43000035,0
2025-10-15 17:25:03.300.003.180,0,0,h43000035,0
2025-10-15 17:25:03.300.003.200,0,0,h43000035,0
2025-10-15 17:25:03.300.003.220,0,0,h43000035,0
2025-10-15 17:25:03.300.003.240,0,0,h43000035,0
2025-10-15 17:25:03.300.003.260,0,0,h43000035,0
2025-10-15 17:25:03.300.003.280,0,0,h43000035,0
2025-10-15 17:25:03.300.003.300,0,0,h43000035,0
2025-10-15 17:25:03.300.003.320,0,0,h43000035,0
2025-10-15 17:25:03.300.003.340,0,0,h43000035,0
2025-10-15 17:25:03.300.003.360,0,0,h43000035,0
2025-10-15 17:25:03.300.003.380,0,0,h43000035,0
2025-10-15 17:25:03.300.003.400,0,0,h43000035,0
2025-10-15 17:25:03.300.003.420,0,0,h43000035,0
2025-10-15 17:25:03.300.003.440,0,0,h43000035,0
2025-10-15 17:25:03.300.003.460,0,0,h43000035,0
2025-10-15 17:25:03.300.003.480,0,0,h43000035,0
2025-10-15 17:25:03.300.003.500,0,0,h43000035,0
2025-10-15 17:25:03.300.003.520,0,0,h43000035,0
2025-10-15 17:25:03.300.003.540,0,0,h43000035,0
2025-10-15 17:25:03.300.003.560,0,0,h43000035,0
2025-10-15 17:25:03.300.003.580,0,0,h43000035,0
2025-10-15 17:25:03.300.003.600,0,0,h43000035,0
2025-10-15 17:25:03.300.003.620,0,0,h43000035,0
2025-10-15 17:25:03.300.003.640,0,0,h43000035,0
2025-10-15 17:25:03.300.003.660,0,0,h43000035,0
2025-10-15 17:25:03.300.003.680,0,1,h43000035,0
2025-10-15 17:25:03.300.003.700,0,1,h43000035,0
2025-10-15 17:25:03.300.003.720,0,1,h43000035,0
2025-10-15 17:25:03.300.003.740,0,1,h43000035,0
2025-10-15 17:25:03.300.003.760,0,1,h43000035,0
2025-10-15 17:25:03.300.003.780,0,1,h43000035,0
2025-10-15 17:25:03.300.003.800,0,1,h43000035,0
2025-10-15 17:25:03.300.003.820,0,1,h43000035,0
2025-10-15 17:25:03.300.003.840,0,1,h43000035,0
2025-10-15 17:25:03.300.003.860,0,1,h43000035,0
2025-10-15 17:25:03.300.003.880,0,1,h43000035,0
2025-10-15 17:25:03.300.003.900,0,1,h43000035,0
2025-10-15 17:25:03.300.003.920,0,1,h43000035,0
2025-10-15 17:25:03.300.003.940,0,1,h43000035,0
2025-10-15 17:25:03.300.003.960,0,1,h43000035,0
2025-10-15 17:25:03.300.003.980,0,1,h43000035,0
2025-10-15 17:25:03.300.004.000,0,1,h43000035,0
2025-10-15 17:25:03.300.004.020,0,1,h43000035,0
2025-10-15 17:25:03.300.004.040,0,1,h43000035,0
2025-10-15 17:25:03.300.004.060,0,1,h43000035,0
2025-10-15 17:25:03.300.004.080,0,1,h43000035,0
2025-10-15 17:25:03.300.004.100,0,1,h43000035,0
2025-10-15 17:25:03.300.004.120,0,1,h43000035,0
2025-10-15 17:25:03.300.004.140,0,1,h43000035,0
2025-10-15 17:25:03.300.004.160,0,1,h43000035,0
2025-10-15 17:25:03.300.004.180,0,0,h43000035,0
2025-10-15 17:25:03.300.004.200,0,0,h43000035,0
2025-10-15 17:25:03.300.004.220,0,0,h43000035,0
2025-10-15 17:25:03.300.004.240,0,0,h43000035,0
2025-10-15 17:25:03.300.004.260,0,0,h43000035,0
2025-10-15 17:25:03.300.004.280,0,0,h43000035,0
2025-10-15 17:25:03.300.004.300,0,0,h43000035,0
2025-10-15 17:25:03.300.004.320,0,0,h43000035,0
2025-10-15 17:25:03.300.004.340,0,0,h43000035,0
2025-10-15 17:25:03.300.004.360,0,0,h43000035,0
2025-10-15 17:25:03.300.004.380,0,0,h43000035,0
2025-10-15 17:25:03.300.004.400,0,0,h43000035,0
2025-10-15 17:25:03.300.004.420,0,0,h43000035,0
2025-10-15 17:25:03.300.004.440,0,0,h43000035,0
2025-10-15 17:25:03.300.004.460,0,0,h43000035,0
2025-10-15 17:25:03.300.004.480,0,0,h43000035,0
2025-10-15 17:25:03.300.004.500,0,0,h43000035,0
2025-10-15 17:25:03.300.004.520,0,0,h43000035,0
2025-10-15 17:25:03.300.004.540,0,0,h43000035,0
2025-10-15 17:25:03.300.004.560,0,0,h43000035,0
2025-10-15 17:25:03.300.004.580,0,0,h43000035,0
2025-10-15 17:25:03.300.004.600,0,0,h43000035,0
2025-10-15 17:25:03.300.004.620,0,0,h43000035,0
2025-10-15 17:25:03.300.004.640,0,0,h43000035,0
2025-10-15 17:25:03.300.004.660,0,0,h43000035,0
2025-10-15 17:25:03.300.004.680,0,1,h43000035,0
2025-10-15 17:25:03.300.004.700,0,1,h43000035,0
2025-10-15 17:25:03.300.004.720,0,1,h43000035,0
2025-10-15 17:25:03.300.004.740,0,1,h43000035,0
2025-10-15 17:25:03.300.004.760,0,1,h43000035,0
2025-10-15 17:25:03.300.004.780,0,1,h43000035,0
2025-10-15 17:25:03.300.004.800,0,1,h43000035,0
2025-10-15 17:25:03.300.004.820,0,1,h43000035,0
2025-10-15 17:25:03.300.004.840,0,1,h43000035,0
2025-10-15 17:25:03.300.004.860,0,1,h43000035,0
2025-10-15 17:25:03.300.004.880,0,1,h43000035,0
2025-10-15 17:25:03.300.004.900,0,1,h43000035,0
2025-10-15 17:25:03.300.004.920,0,1,h43000035,0
2025-10-15 17:25:03.300.004.940,0,1,h43000035,0
2025-10-15 17:25:03.300.004.960,0,1,h43000035,0
2025-10-15 17:25:03.300.004.980,0,1,h43000035,0
2025-10-15 17:25:03.300.005.000,0,1,h43000035,0
2025-10-15 17:25:03.300.005.020,0,1,h43000035,0
2025-10-15 17:25:03.300.005.040,0,1,h43000035,0
2025-10-15 17:25:03.300.005.060,0,1,h43000035,0
2025-10-15 17:25:03.300.005.080,0,1,h43000035,0
2025-10-15 17:25:03.300.005.100,0,1,h43000035,0
2025-10-15 17:25:03.300.005.120,0,1,h43000035,0
2025-10-15 17:25:03.300.005.140,0,1,h43000035,0
2025-10-15 17:25:03.300.005.160,0,1,h43000035,0
2025-10-15 17:25:03.300.005.180,0,0,h43000035,0
2025-10-15 17:25:03.300.005.200,0,0,h43000035,0
2025-10-15 17:25:03.300.005.220,0,0,h43000035,0
2025-10-15 17:25:03.300.005.240,0,0,h43000035,0
2025-10-15 17:25:03.300.005.260,0,0,h43000035,0
2025-10-15 17:25:03.300.005.280,0,0,h43000035,0
2025-10-15 17:25:03.300.005.300,0,0,h43000035,0
2025-10-15 17:25:03.300.005.320,0,0,h43000035,0
2025-10-15 17:25:03.300.005.340,0,0,h43000035,0
2025-10-15 17:25:03.300.005.360,0,0,h43000035,0
2025-10-15 17:25:03.300.005.380,0,0,h43000035,0
2025-10-15 17:25:03.300.005.400,0,0,h43000035,0
2025-10-15 17:25:03.300.005.420,0,0,h43000035,0
2025-10-15 17:25:03.300.005.440,0,0,h43000035,0
2025-10-15 17:25:03.300.005.460,0,0,h43000035,0
2025-10-15 17:25:03.300.005.480,0,0,h43000035,0
2025-10-15 17:25:03.300.005.500,0,0,h43000035,0
2025-10-15 17:25:03.300.005.520,0,0,h43000035,0
2025-10-15 17:25:03.300.005.540,0,0,h43000035,0
2025-10-15 17:25:03.300.005.560,0,0,h43000035,0
2025-10-15 17:25:03.300.005.580,0,0,h43000035,0
2025-10-15 17:25:03.300.005.600,0,0,h43000035,0
2025-10-15 17:25:03.300.005.620,0,0,h43000035,0
2025-10-15 17:25:03.300.005.640,0,0,h43000035,0
2025-10-15 17:25:03.300.005.660,0,0,h43000035,0
2025-10-15 17:25:03.300.005.680,0,1,h43000035,0
2025-10-15 17:25:03.300.005.700,0,1,h43000035,0
2025-10-15 17:25:03.300.005.720,0,1,h43000035,0
2025-10-15 17:25:03.300.005.740,0,1,h43000035,0
2025-10-15 17:25:03.300.005.760,0,1,h43000035,0
2025-10-15 17:25:03.300.005.780,0,1,h43000035,0
2025-10-15 17:25:03.300.005.800,0,1,h43000035,0
2025-10-15 17:25:03.300.005.820,0,1,h43000035,0
2025-10-15 17:25:03.300.005.840,0,1,h43000035,0
2025-10-15 17:25:03.300.005.860,0,1,h43000035,0
2025-10-15 17:25:03.300.005.880,0,1,h43000035,0
2025-10-15 17:25:03.300.005.900,0,1,h43000035,0
2025-10-15 17:25:03.300.005.920,0,1,h43000035,0
2025-10-15 17:25:03.300.005.940,0,1,h43000035,0
2025-10-15 17:25:03.300.005.960,0,1,h43000035,0
2025-10-15 17:25:03.300.005.980,0,1,h43000035,0
2025-10-15 17:25:03.300.006.000,0,1,h43000035,0
2025-10-15 17:25:03.300.006.020,0,1,h43000035,0
2025-10-15 17:25:03.300.006.040,0,1,h43000035,0
2025-10-15 17:25:03.300.006.060,0,1,h43000035,0
2025-10-15 17:25:03.300.006.080,0,1,h43000035,0
2025-10-15 17:25:03.300.006.100,0,1,h43000035,0
2025-10-15 17:25:03.300.006.120,0,1,h43000035,0
2025-10-15 17:25:03.300.006.140,0,1,h43000035,0
2025-10-15 17:25:03.300.006.160,0,1,h43000035,0
2025-10-15 17:25:03.300.006.180,0,0,h43000035,0
2025-10-15 17:25:03.300.006.200,0,0,h43000035,0
2025-10-15 17:25:03.300.006.220,0,0,h43000035,0
2025-10-15 17:25:03.300.006.240,0,0,h43000035,0
2025-10-15 17:25:03.300.006.260,0,0,h43000035,0
2025-10-15 17:25:03.300.006.280,0,0,h43000035,0
2025-10-15 17:25:03.300.006.300,0,0,h43000035,0
2025-10-15 17:25:03.300.006.320,0,0,h43000035,0
2025-10-15 17:25:03.300.006.340,0,0,h43000035,0
2025-10-15 17:25:03.300.006.360,0,0,h43000035,0
2025-10-15 17:25:03.300.006.380,0,0,h43000035,0
2025-10-15 17:25:03.300.006.400,0,0,h43000035,0
2025-10-15 17:25:03.300.006.420,0,0,h43000035,0
2025-10-15 17:25:03.300.006.440,0,0,h43000035,0
2025-10-15 17:25:03.300.006.460,0,0,h43000035,0
2025-10-15 17:25:03.300.006.480,0,0,h43000035,0
2025-10-15 17:25:03.300.006.500,0,0,h43000035,0
2025-10-15 17:25:03.300.006.520,0,0,h43000035,0
2025-10-15 17:25:03.300.006.540,0,0,h43000035,0
2025-10-15 17:25:03.300.006.560,0,0,h43000035,0
2025-10-15 17:25:03.300.006.580,0,0,h43000035,0
2025-10-15 17:25:03.300.006.600,0,0,h43000035,0
2025-10-15 17:25:03.300.006.620,0,0,h43000035,0
2025-10-15 17:25:03.300.006.640,0,0,h43000035,0
2025-10-15 17:25:03.300.006.660,0,0,h43000035,0
2025-10-15 17:25:03.300.006.680,0,1,h43000035,0
2025-10-15 17:25:03.300.006.700,0,1,h43000035,0
2025-10-15 17:25:03.300.006.720,0,1,h43000035,0
2025-10-15 17:25:03.300.006.740,0,1,h43000035,0
2025-10-15 17:25:03.300.006.760,0,1,h43000035,0
2025-10-15 17:25:03.300.006.780,0,1,h43000035,0
2025-10-15 17:25:03.300.006.800,0,1,h43000035,0
2025-10-15 17:25:03.300.006.820,0,1,h43000035,0
2025-10-15 17:25:03.300.006.840,0,1,h43000035,0
2025-10-15 17:25:03.300.006.860,0,1,h43000035,0
2025-10-15 17:25:03.300.006.880,0,1,h43000035,0
2025-10-15 17:25:03.300.006.900,0,1,h43000035,0
2025-10-15 17:25:03.300.006.920,0,1,h43000035,0
2025-10-15 17:25:03.300.006.940,0,1,h43000035,0
2025-10-15 17:25:03.300.006.960,0,1,h43000035,0
2025-10-15 17:25:03.300.006.980,0,1,h43000035,0
2025-10-15 17:25:03.300.007.000,0,1,h43000035,0
2025-10-15 17:25:03.300.007.020,0,1,h43000035,0
2025-10-15 17:25:03.300.007.040,0,1,h43000035,0
2025-10-15 17:25:03.300.007.060,0,1,h43000035,0
2025-10-15 17:25:03.300.007.080,0,1,h43000035,0
2025-10-15 17:25:03.300.007.100,0,1,h43000035,0
2025-10-15 17:25:03.300.007.120,0,1,h43000035,0
2025-10-15 17:25:03.300.007.140,0,1,h43000035,0
2025-10-15 17:25:03.300.007.160,0,1,h43000035,0
2025-10-15 17:25:03.300.007.180,1,0,h43000035,0
2025-10-15 17:25:03.300.007.200,1,0,h43000035,0
2025-10-15 17:25:03.300.007.220,1,0,h43000035,0
2025-10-15 17:25:03.300.007.240,1,0,h43000035,0
2025-10-15 17:25:03.300.007.260,1,0,h43000035,0
2025-10-15 17:25:03.300.007.280,1,0,h43000035,0
2025-10-15 17:25:03.300.007.300,1,0,h43000035,0
2025-10-15 17:25:03.300.007.320,1,0,h43000035,0
2025-10-15 17:25:03.300.007.340,1,0,h43000035,0
2025-10-15 17:25:03.300.007.360,1,0,h43000035,0
2025-10-15 17:25:03.300.007.380,1,0,h43000035,0
2025-10-15 17:25:03.300.007.400,1,0,h43000035,0
2025-10-15 17:25:03.300.007.420,1,0,h43000035,0
2025-10-15 17:25:03.300.007.440,1,0,h43000035,0
2025-10-15 17:25:03.300.007.460,1,0,h43000035,0
2025-10-15 17:25:03.300.007.480,1,0,h43000035,0
